TransactionNo,TransactionNo,Items,DateTime,Daypart,DayType
1808,1808,Coffee,11/21/2016 9:44,Morning,Weekday
1808,1808,Coffee,11/21/2016 9:44,Morning,Weekday
1809,1809,Coffee,11/21/2016 9:50,Morning,Weekday
1809,1809,Medialuna,11/21/2016 9:50,Morning,Weekday
1810,1810,Coffee,11/21/2016 9:59,Morning,Weekday
1811,1811,Coffee,11/21/2016 9:59,Morning,Weekday
1811,1811,Pastry,11/21/2016 9:59,Morning,Weekday
1812,1812,Tea,11/21/2016 10:00,Morning,Weekday
1813,1813,Coffee,11/21/2016 10:04,Morning,Weekday
1813,1813,Keeping It Local,11/21/2016 10:04,Morning,Weekday
1814,1814,Pastry,11/21/2016 10:12,Morning,Weekday
1814,1814,Coffee,11/21/2016 10:12,Morning,Weekday
1814,1814,Smoothies,11/21/2016 10:12,Morning,Weekday
1815,1815,Coffee,11/21/2016 10:14,Morning,Weekday
1815,1815,Muffin,11/21/2016 10:14,Morning,Weekday
1815,1815,Medialuna,11/21/2016 10:14,Morning,Weekday
1816,1816,Coffee,11/21/2016 10:31,Morning,Weekday
1817,1817,Coffee,11/21/2016 11:07,Morning,Weekday
1818,1818,Coffee,11/21/2016 11:11,Morning,Weekday
1819,1819,Coffee,11/21/2016 11:14,Morning,Weekday
1819,1819,Tea,11/21/2016 11:14,Morning,Weekday
1819,1819,Farm House,11/21/2016 11:14,Morning,Weekday
1819,1819,Brownie,11/21/2016 11:14,Morning,Weekday
1820,1820,Coffee,11/21/2016 11:55,Morning,Weekday
1821,1821,Coffee,11/21/2016 12:02,Afternoon,Weekday
1821,1821,Bread,11/21/2016 12:02,Afternoon,Weekday
1821,1821,Coffee,11/21/2016 12:02,Afternoon,Weekday
1821,1821,Keeping It Local,11/21/2016 12:02,Afternoon,Weekday
1822,1822,Tea,11/21/2016 12:25,Afternoon,Weekday
1823,1823,Coffee,11/21/2016 12:36,Afternoon,Weekday
1823,1823,Bread,11/21/2016 12:36,Afternoon,Weekday
1824,1824,Farm House,11/21/2016 12:36,Afternoon,Weekday
1825,1825,Coffee,11/21/2016 12:48,Afternoon,Weekday
1826,1826,Sandwich,11/21/2016 13:15,Afternoon,Weekday
1827,1827,Farm House,11/21/2016 13:30,Afternoon,Weekday
1827,1827,Scandinavian,11/21/2016 13:30,Afternoon,Weekday
1828,1828,Coffee,11/21/2016 13:38,Afternoon,Weekday
1829,1829,Coffee,11/21/2016 13:41,Afternoon,Weekday
1829,1829,Cake,11/21/2016 13:41,Afternoon,Weekday
1830,1830,Bread,11/21/2016 14:07,Afternoon,Weekday
1830,1830,Tea,11/21/2016 14:07,Afternoon,Weekday
1831,1831,Truffles,11/21/2016 14:20,Afternoon,Weekday
1832,1832,Bread,11/21/2016 14:28,Afternoon,Weekday
1832,1832,Fudge,11/21/2016 14:28,Afternoon,Weekday
1832,1832,Medialuna,11/21/2016 14:28,Afternoon,Weekday
1832,1832,Pastry,11/21/2016 14:28,Afternoon,Weekday
1833,1833,Bread,11/21/2016 14:29,Afternoon,Weekday
1834,1834,Tea,11/21/2016 14:32,Afternoon,Weekday
1834,1834,Brownie,11/21/2016 14:32,Afternoon,Weekday
1834,1834,Cake,11/21/2016 14:32,Afternoon,Weekday
1835,1835,Juice,11/21/2016 14:36,Afternoon,Weekday
1835,1835,Medialuna,11/21/2016 14:36,Afternoon,Weekday
1836,1836,Tea,11/21/2016 14:54,Afternoon,Weekday
1836,1836,Cake,11/21/2016 14:54,Afternoon,Weekday
1837,1837,Coffee,11/21/2016 14:57,Afternoon,Weekday
1837,1837,Tea,11/21/2016 14:57,Afternoon,Weekday
1837,1837,Sandwich,11/21/2016 14:57,Afternoon,Weekday
1837,1837,Medialuna,11/21/2016 14:57,Afternoon,Weekday
1837,1837,Bread,11/21/2016 14:57,Afternoon,Weekday
1838,1838,Alfajores,11/21/2016 15:23,Afternoon,Weekday
1839,1839,Coffee,11/21/2016 15:24,Afternoon,Weekday
1839,1839,Coffee,11/21/2016 15:24,Afternoon,Weekday
1840,1840,Cookies,11/21/2016 15:35,Afternoon,Weekday
1840,1840,My-5 Fruit Shoot,11/21/2016 15:35,Afternoon,Weekday
1840,1840,Coffee,11/21/2016 15:35,Afternoon,Weekday
1840,1840,Keeping It Local,11/21/2016 15:35,Afternoon,Weekday
1841,1841,Hot chocolate,11/21/2016 15:47,Afternoon,Weekday
1841,1841,Hot chocolate,11/21/2016 15:47,Afternoon,Weekday
1841,1841,Bread,11/21/2016 15:47,Afternoon,Weekday
1841,1841,Alfajores,11/21/2016 15:47,Afternoon,Weekday
1842,1842,Bread,11/21/2016 16:00,Afternoon,Weekday
1843,1843,Farm House,11/21/2016 16:11,Afternoon,Weekday
1844,1844,Coffee,11/21/2016 16:18,Afternoon,Weekday
1844,1844,Juice,11/21/2016 16:18,Afternoon,Weekday
1844,1844,Pastry,11/21/2016 16:18,Afternoon,Weekday
1845,1845,Cookies,11/21/2016 16:26,Afternoon,Weekday
1846,1846,Brownie,11/21/2016 16:27,Afternoon,Weekday
1847,1847,Coffee,11/22/2016 8:06,Morning,Weekday
1847,1847,Medialuna,11/22/2016 8:06,Morning,Weekday
1848,1848,Keeping It Local,11/22/2016 9:07,Morning,Weekday
1848,1848,Coffee,11/22/2016 9:07,Morning,Weekday
1849,1849,Tea,11/22/2016 9:33,Morning,Weekday
1850,1850,Tea,11/22/2016 9:42,Morning,Weekday
1850,1850,Medialuna,11/22/2016 9:42,Morning,Weekday
1851,1851,Scandinavian,11/22/2016 9:59,Morning,Weekday
1851,1851,Bread,11/22/2016 9:59,Morning,Weekday
1852,1852,Scandinavian,11/22/2016 10:01,Morning,Weekday
1852,1852,Bread,11/22/2016 10:01,Morning,Weekday
1853,1853,Pastry,11/22/2016 10:08,Morning,Weekday
1853,1853,Keeping It Local,11/22/2016 10:08,Morning,Weekday
1853,1853,Coffee,11/22/2016 10:08,Morning,Weekday
1853,1853,Hot chocolate,11/22/2016 10:08,Morning,Weekday
1854,1854,Bread,11/22/2016 10:21,Morning,Weekday
1855,1855,Coffee,11/22/2016 10:25,Morning,Weekday
1856,1856,Bread,11/22/2016 10:28,Morning,Weekday
1857,1857,Coffee,11/22/2016 10:29,Morning,Weekday
1857,1857,Cookies,11/22/2016 10:29,Morning,Weekday
1858,1858,Coffee,11/22/2016 10:34,Morning,Weekday
1858,1858,Coffee,11/22/2016 10:34,Morning,Weekday
1858,1858,Pastry,11/22/2016 10:34,Morning,Weekday
1859,1859,Tea,11/22/2016 11:05,Morning,Weekday
1860,1860,Coffee,11/22/2016 11:57,Morning,Weekday
1860,1860,Brownie,11/22/2016 11:57,Morning,Weekday
1860,1860,Bread,11/22/2016 11:57,Morning,Weekday
1861,1861,Sandwich,11/22/2016 12:15,Afternoon,Weekday
1861,1861,Coke,11/22/2016 12:15,Afternoon,Weekday
1862,1862,Cake,11/22/2016 12:34,Afternoon,Weekday
1862,1862,Bread,11/22/2016 12:34,Afternoon,Weekday
1862,1862,Tea,11/22/2016 12:34,Afternoon,Weekday
1862,1862,Medialuna,11/22/2016 12:34,Afternoon,Weekday
1863,1863,Bread,11/22/2016 12:35,Afternoon,Weekday
1864,1864,Coffee,11/22/2016 12:40,Afternoon,Weekday
1864,1864,Medialuna,11/22/2016 12:40,Afternoon,Weekday
1864,1864,Brownie,11/22/2016 12:40,Afternoon,Weekday
1865,1865,Bread,11/22/2016 12:41,Afternoon,Weekday
1866,1866,Coffee,11/22/2016 13:05,Afternoon,Weekday
1867,1867,Medialuna,11/22/2016 13:07,Afternoon,Weekday
1868,1868,Coffee,11/22/2016 13:17,Afternoon,Weekday
1868,1868,Scandinavian,11/22/2016 13:17,Afternoon,Weekday
1868,1868,Medialuna,11/22/2016 13:17,Afternoon,Weekday
1869,1869,Tea,11/22/2016 13:26,Afternoon,Weekday
1869,1869,Brownie,11/22/2016 13:26,Afternoon,Weekday
1870,1870,Coffee,11/22/2016 13:34,Afternoon,Weekday
1870,1870,Pastry,11/22/2016 13:34,Afternoon,Weekday
1871,1871,Coffee,11/22/2016 13:47,Afternoon,Weekday
1872,1872,Fudge,11/22/2016 13:59,Afternoon,Weekday
1872,1872,Cake,11/22/2016 13:59,Afternoon,Weekday
1872,1872,Coffee,11/22/2016 13:59,Afternoon,Weekday
1872,1872,Tea,11/22/2016 13:59,Afternoon,Weekday
1873,1873,Bread,11/22/2016 14:12,Afternoon,Weekday
1874,1874,Coffee,11/22/2016 14:22,Afternoon,Weekday
1874,1874,Cake,11/22/2016 14:22,Afternoon,Weekday
1875,1875,Sandwich,11/22/2016 14:42,Afternoon,Weekday
1875,1875,Coffee,11/22/2016 14:42,Afternoon,Weekday
1875,1875,Coffee,11/22/2016 14:42,Afternoon,Weekday
1875,1875,Tea,11/22/2016 14:42,Afternoon,Weekday
1875,1875,Brownie,11/22/2016 14:42,Afternoon,Weekday
1875,1875,Cake,11/22/2016 14:42,Afternoon,Weekday
1876,1876,Coffee,11/22/2016 15:02,Afternoon,Weekday
1876,1876,Alfajores,11/22/2016 15:02,Afternoon,Weekday
1876,1876,Coffee,11/22/2016 15:02,Afternoon,Weekday
1876,1876,Cake,11/22/2016 15:02,Afternoon,Weekday
1877,1877,Coffee,11/22/2016 15:08,Afternoon,Weekday
1877,1877,Coffee,11/22/2016 15:08,Afternoon,Weekday
1878,1878,Mineral water,11/22/2016 15:17,Afternoon,Weekday
1879,1879,Coffee,11/22/2016 15:25,Afternoon,Weekday
1879,1879,Cookies,11/22/2016 15:25,Afternoon,Weekday
1880,1880,Bread,11/22/2016 15:29,Afternoon,Weekday
1880,1880,Cake,11/22/2016 15:29,Afternoon,Weekday
1881,1881,Bread,11/22/2016 15:39,Afternoon,Weekday
1882,1882,Coffee,11/22/2016 15:40,Afternoon,Weekday
1885,1885,Tea,11/22/2016 16:36,Afternoon,Weekday
1885,1885,Brownie,11/22/2016 16:36,Afternoon,Weekday
1885,1885,Cake,11/22/2016 16:36,Afternoon,Weekday
1886,1886,Hot chocolate,11/22/2016 16:39,Afternoon,Weekday
1886,1886,Hot chocolate,11/22/2016 16:39,Afternoon,Weekday
1886,1886,Medialuna,11/22/2016 16:39,Afternoon,Weekday
1887,1887,Hot chocolate,11/22/2016 16:39,Afternoon,Weekday
1888,1888,Coffee,11/22/2016 17:10,Evening,Weekday
1888,1888,Bread,11/22/2016 17:10,Evening,Weekday
1889,1889,Cake,11/22/2016 17:18,Evening,Weekday
1889,1889,Coffee,11/22/2016 17:18,Evening,Weekday
1890,1890,Coffee,11/23/2016 8:11,Morning,Weekday
1890,1890,Cake,11/23/2016 8:11,Morning,Weekday
1891,1891,Hot chocolate,11/23/2016 9:05,Morning,Weekday
1891,1891,Medialuna,11/23/2016 9:05,Morning,Weekday
1891,1891,Coffee,11/23/2016 9:05,Morning,Weekday
1892,1892,Hot chocolate,11/23/2016 9:06,Morning,Weekday
1892,1892,Medialuna,11/23/2016 9:06,Morning,Weekday
1892,1892,Coffee,11/23/2016 9:06,Morning,Weekday
1893,1893,Coffee,11/23/2016 9:07,Morning,Weekday
1893,1893,Hot chocolate,11/23/2016 9:07,Morning,Weekday
1893,1893,Medialuna,11/23/2016 9:07,Morning,Weekday
1894,1894,Coffee,11/23/2016 9:54,Morning,Weekday
1894,1894,Keeping It Local,11/23/2016 9:54,Morning,Weekday
1894,1894,Bread,11/23/2016 9:54,Morning,Weekday
1895,1895,Coffee,11/23/2016 10:06,Morning,Weekday
1896,1896,Coffee,11/23/2016 10:11,Morning,Weekday
1897,1897,Coffee,11/23/2016 10:15,Morning,Weekday
1898,1898,Coffee,11/23/2016 10:19,Morning,Weekday
1898,1898,Bread,11/23/2016 10:19,Morning,Weekday
1899,1899,Coffee,11/23/2016 10:22,Morning,Weekday
1899,1899,Sandwich,11/23/2016 10:22,Morning,Weekday
1900,1900,Bread,11/23/2016 10:33,Morning,Weekday
1900,1900,Keeping It Local,11/23/2016 10:33,Morning,Weekday
1900,1900,Cake,11/23/2016 10:33,Morning,Weekday
1901,1901,Coffee,11/23/2016 10:50,Morning,Weekday
1902,1902,Brownie,11/23/2016 11:12,Morning,Weekday
1902,1902,Cookies,11/23/2016 11:12,Morning,Weekday
1903,1903,Bread,11/23/2016 11:34,Morning,Weekday
1904,1904,Juice,11/23/2016 11:42,Morning,Weekday
1904,1904,Bread,11/23/2016 11:42,Morning,Weekday
1905,1905,Coffee,11/23/2016 11:50,Morning,Weekday
1905,1905,Cookies,11/23/2016 11:50,Morning,Weekday
1906,1906,Coffee,11/23/2016 11:50,Morning,Weekday
1907,1907,Coffee,11/23/2016 12:24,Afternoon,Weekday
1907,1907,Medialuna,11/23/2016 12:24,Afternoon,Weekday
1907,1907,Cookies,11/23/2016 12:24,Afternoon,Weekday
1907,1907,Tea,11/23/2016 12:24,Afternoon,Weekday
1908,1908,Tea,11/23/2016 12:35,Afternoon,Weekday
1908,1908,Cookies,11/23/2016 12:35,Afternoon,Weekday
1909,1909,Mineral water,11/23/2016 12:42,Afternoon,Weekday
1910,1910,Coffee,11/23/2016 12:49,Afternoon,Weekday
1910,1910,Bread,11/23/2016 12:49,Afternoon,Weekday
1910,1910,Tea,11/23/2016 12:49,Afternoon,Weekday
1910,1910,Pastry,11/23/2016 12:49,Afternoon,Weekday
1910,1910,Tiffin,11/23/2016 12:49,Afternoon,Weekday
1910,1910,Cake,11/23/2016 12:49,Afternoon,Weekday
1911,1911,Coffee,11/23/2016 13:04,Afternoon,Weekday
1912,1912,Cookies,11/23/2016 13:13,Afternoon,Weekday
1913,1913,Sandwich,11/23/2016 13:25,Afternoon,Weekday
1914,1914,Coffee,11/23/2016 13:26,Afternoon,Weekday
1915,1915,Tea,11/23/2016 13:40,Afternoon,Weekday
1915,1915,Sandwich,11/23/2016 13:40,Afternoon,Weekday
1916,1916,Jam,11/23/2016 13:51,Afternoon,Weekday
1917,1917,Brownie,11/23/2016 13:55,Afternoon,Weekday
1917,1917,Tea,11/23/2016 13:55,Afternoon,Weekday
1919,1919,Bread,11/23/2016 14:07,Afternoon,Weekday
1920,1920,Bread,11/23/2016 14:22,Afternoon,Weekday
1920,1920,Olum & polenta,11/23/2016 14:22,Afternoon,Weekday
1921,1921,Bread,11/23/2016 14:52,Afternoon,Weekday
1922,1922,Polenta,11/23/2016 14:53,Afternoon,Weekday
1922,1922,Tea,11/23/2016 14:53,Afternoon,Weekday
1923,1923,Coffee,11/23/2016 14:59,Afternoon,Weekday
1923,1923,Sandwich,11/23/2016 14:59,Afternoon,Weekday
1924,1924,Coffee,11/23/2016 15:00,Afternoon,Weekday
1925,1925,Coffee,11/23/2016 15:05,Afternoon,Weekday
1925,1925,Cake,11/23/2016 15:05,Afternoon,Weekday
1926,1926,Tea,11/23/2016 15:09,Afternoon,Weekday
1926,1926,Coffee,11/23/2016 15:09,Afternoon,Weekday
1926,1926,Alfajores,11/23/2016 15:09,Afternoon,Weekday
1927,1927,Coke,11/23/2016 15:23,Afternoon,Weekday
1928,1928,Coffee,11/23/2016 15:44,Afternoon,Weekday
1929,1929,Coffee,11/23/2016 16:00,Afternoon,Weekday
1930,1930,Coffee,11/23/2016 16:14,Afternoon,Weekday
1930,1930,Medialuna,11/23/2016 16:14,Afternoon,Weekday
1931,1931,Cookies,11/23/2016 16:31,Afternoon,Weekday
1931,1931,Bread,11/23/2016 16:31,Afternoon,Weekday
1932,1932,Coffee,11/23/2016 16:36,Afternoon,Weekday
1933,1933,Coffee,11/23/2016 17:00,Evening,Weekday
1934,1934,Bread,11/23/2016 17:29,Evening,Weekday
1935,1935,Bread,11/24/2016 8:41,Morning,Weekday
1936,1936,Coffee,11/24/2016 9:08,Morning,Weekday
1937,1937,Coffee,11/24/2016 9:10,Morning,Weekday
1938,1938,Hot chocolate,11/24/2016 9:11,Morning,Weekday
1939,1939,Pastry,11/24/2016 9:20,Morning,Weekday
1940,1940,Coffee,11/24/2016 9:21,Morning,Weekday
1940,1940,Keeping It Local,11/24/2016 9:21,Morning,Weekday
1941,1941,Pastry,11/24/2016 9:24,Morning,Weekday
1941,1941,Bread,11/24/2016 9:24,Morning,Weekday
1942,1942,Bread,11/24/2016 9:26,Morning,Weekday
1942,1942,Keeping It Local,11/24/2016 9:26,Morning,Weekday
1943,1943,Pastry,11/24/2016 9:28,Morning,Weekday
1944,1944,Hot chocolate,11/24/2016 9:30,Morning,Weekday
1945,1945,Coffee,11/24/2016 9:31,Morning,Weekday
1945,1945,Pastry,11/24/2016 9:31,Morning,Weekday
1946,1946,Bread,11/24/2016 9:43,Morning,Weekday
1946,1946,Medialuna,11/24/2016 9:43,Morning,Weekday
1947,1947,Medialuna,11/24/2016 9:53,Morning,Weekday
1947,1947,Medialuna,11/24/2016 9:53,Morning,Weekday
1947,1947,Pastry,11/24/2016 9:53,Morning,Weekday
1947,1947,Alfajores,11/24/2016 9:53,Morning,Weekday
1948,1948,Coffee,11/24/2016 9:55,Morning,Weekday
1949,1949,Coffee,11/24/2016 10:02,Morning,Weekday
1950,1950,Tea,11/24/2016 10:05,Morning,Weekday
1950,1950,Cake,11/24/2016 10:05,Morning,Weekday
1951,1951,Coffee,11/24/2016 10:06,Morning,Weekday
1951,1951,Bread,11/24/2016 10:06,Morning,Weekday
1952,1952,Coffee,11/24/2016 10:07,Morning,Weekday
1953,1953,Bread,11/24/2016 10:13,Morning,Weekday
1953,1953,Tea,11/24/2016 10:13,Morning,Weekday
1953,1953,Cake,11/24/2016 10:13,Morning,Weekday
1954,1954,Bread,11/24/2016 10:18,Morning,Weekday
1954,1954,Bread,11/24/2016 10:18,Morning,Weekday
1954,1954,Coffee,11/24/2016 10:18,Morning,Weekday
1955,1955,Coffee,11/24/2016 10:23,Morning,Weekday
1955,1955,Alfajores,11/24/2016 10:23,Morning,Weekday
1956,1956,Coffee,11/24/2016 10:25,Morning,Weekday
1957,1957,Bread,11/24/2016 10:45,Morning,Weekday
1957,1957,Cookies,11/24/2016 10:45,Morning,Weekday
1958,1958,Bread,11/24/2016 10:48,Morning,Weekday
1958,1958,Sandwich,11/24/2016 10:48,Morning,Weekday
1958,1958,Tea,11/24/2016 10:48,Morning,Weekday
1959,1959,Bread,11/24/2016 10:51,Morning,Weekday
1960,1960,Tea,11/24/2016 10:59,Morning,Weekday
1960,1960,Coffee,11/24/2016 10:59,Morning,Weekday
1960,1960,Cake,11/24/2016 10:59,Morning,Weekday
1961,1961,Bread,11/24/2016 11:03,Morning,Weekday
1962,1962,Hot chocolate,11/24/2016 11:05,Morning,Weekday
1962,1962,Brownie,11/24/2016 11:05,Morning,Weekday
1963,1963,Bread,11/24/2016 11:34,Morning,Weekday
1964,1964,Tea,11/24/2016 11:39,Morning,Weekday
1964,1964,Coffee,11/24/2016 11:39,Morning,Weekday
1965,1965,Coffee,11/24/2016 11:46,Morning,Weekday
1965,1965,Cake,11/24/2016 11:46,Morning,Weekday
1966,1966,The Nomad,11/24/2016 11:57,Morning,Weekday
1966,1966,Bread,11/24/2016 11:57,Morning,Weekday
1966,1966,Tea,11/24/2016 11:57,Morning,Weekday
1967,1967,Coffee,11/24/2016 12:05,Afternoon,Weekday
1967,1967,Smoothies,11/24/2016 12:05,Afternoon,Weekday
1968,1968,Bread,11/24/2016 12:18,Afternoon,Weekday
1969,1969,Bread,11/24/2016 12:20,Afternoon,Weekday
1970,1970,Coffee,11/24/2016 12:35,Afternoon,Weekday
1970,1970,Bread,11/24/2016 12:35,Afternoon,Weekday
1971,1971,Coffee,11/24/2016 12:54,Afternoon,Weekday
1971,1971,Cake,11/24/2016 12:54,Afternoon,Weekday
1972,1972,Fudge,11/24/2016 12:57,Afternoon,Weekday
1972,1972,Coffee,11/24/2016 12:57,Afternoon,Weekday
1972,1972,Coffee,11/24/2016 12:57,Afternoon,Weekday
1972,1972,Sandwich,11/24/2016 12:57,Afternoon,Weekday
1973,1973,Brownie,11/24/2016 13:12,Afternoon,Weekday
1974,1974,Bread,11/24/2016 13:23,Afternoon,Weekday
1974,1974,Sandwich,11/24/2016 13:23,Afternoon,Weekday
1975,1975,Coffee,11/24/2016 13:28,Afternoon,Weekday
1976,1976,Bread,11/24/2016 13:29,Afternoon,Weekday
1976,1976,Brownie,11/24/2016 13:29,Afternoon,Weekday
1977,1977,Sandwich,11/24/2016 13:31,Afternoon,Weekday
1978,1978,Coffee,11/24/2016 13:39,Afternoon,Weekday
1978,1978,Sandwich,11/24/2016 13:39,Afternoon,Weekday
1978,1978,Hearty & Seasonal,11/24/2016 13:39,Afternoon,Weekday
1979,1979,Coffee,11/24/2016 13:58,Afternoon,Weekday
1980,1980,Tea,11/24/2016 13:58,Afternoon,Weekday
1980,1980,Cake,11/24/2016 13:58,Afternoon,Weekday
1981,1981,Coffee,11/24/2016 14:18,Afternoon,Weekday
1981,1981,Bread,11/24/2016 14:18,Afternoon,Weekday
1982,1982,Coffee,11/24/2016 14:19,Afternoon,Weekday
1982,1982,Sandwich,11/24/2016 14:19,Afternoon,Weekday
1983,1983,Coffee,11/24/2016 14:32,Afternoon,Weekday
1984,1984,Cake,11/24/2016 14:35,Afternoon,Weekday
1985,1985,Coffee,11/24/2016 14:52,Afternoon,Weekday
1985,1985,Alfajores,11/24/2016 14:52,Afternoon,Weekday
1986,1986,Coffee,11/24/2016 14:53,Afternoon,Weekday
1986,1986,Cake,11/24/2016 14:53,Afternoon,Weekday
1987,1987,Tea,11/24/2016 14:58,Afternoon,Weekday
1987,1987,Tea,11/24/2016 14:58,Afternoon,Weekday
1988,1988,Bread,11/24/2016 15:17,Afternoon,Weekday
1989,1989,Tea,11/24/2016 15:30,Afternoon,Weekday
1989,1989,Cake,11/24/2016 15:30,Afternoon,Weekday
1990,1990,Brownie,11/24/2016 15:33,Afternoon,Weekday
1990,1990,Alfajores,11/24/2016 15:33,Afternoon,Weekday
1991,1991,Hack the stack,11/24/2016 16:00,Afternoon,Weekday
1991,1991,Art Tray,11/24/2016 16:00,Afternoon,Weekday
1991,1991,Coffee,11/24/2016 16:00,Afternoon,Weekday
1992,1992,Tea,11/24/2016 16:09,Afternoon,Weekday
1993,1993,Coffee,11/24/2016 16:32,Afternoon,Weekday
1993,1993,Cake,11/24/2016 16:32,Afternoon,Weekday
1994,1994,Coffee,11/24/2016 16:49,Afternoon,Weekday
1994,1994,Coke,11/24/2016 16:49,Afternoon,Weekday
1995,1995,Hack the stack,11/24/2016 17:02,Evening,Weekday
1995,1995,My-5 Fruit Shoot,11/24/2016 17:02,Evening,Weekday
1995,1995,Tea,11/24/2016 17:02,Evening,Weekday
1995,1995,Art Tray,11/24/2016 17:02,Evening,Weekday
1996,1996,Ella's Kitchen Pouches,11/24/2016 17:10,Evening,Weekday
1997,1997,Coffee,11/25/2016 8:08,Morning,Weekday
1997,1997,Medialuna,11/25/2016 8:08,Morning,Weekday
1998,1998,Coffee,11/25/2016 8:52,Morning,Weekday
1999,1999,Coffee,11/25/2016 9:04,Morning,Weekday
1999,1999,Coffee,11/25/2016 9:04,Morning,Weekday
2000,2000,Coffee,11/25/2016 9:09,Morning,Weekday
2000,2000,Bread,11/25/2016 9:09,Morning,Weekday
2001,2001,Coffee,11/25/2016 9:10,Morning,Weekday
2001,2001,Medialuna,11/25/2016 9:10,Morning,Weekday
2002,2002,Coffee,11/25/2016 9:21,Morning,Weekday
2003,2003,Coffee,11/25/2016 9:29,Morning,Weekday
2004,2004,Coffee,11/25/2016 9:31,Morning,Weekday
2004,2004,Pastry,11/25/2016 9:31,Morning,Weekday
2004,2004,Bread,11/25/2016 9:31,Morning,Weekday
2005,2005,Bread,11/25/2016 9:35,Morning,Weekday
2005,2005,Coffee,11/25/2016 9:35,Morning,Weekday
2006,2006,Bread,11/25/2016 9:36,Morning,Weekday
2007,2007,Keeping It Local,11/25/2016 9:44,Morning,Weekday
2007,2007,Coffee,11/25/2016 9:44,Morning,Weekday
2007,2007,Bread,11/25/2016 9:44,Morning,Weekday
2008,2008,Coffee,11/25/2016 9:50,Morning,Weekday
2009,2009,Coffee,11/25/2016 9:51,Morning,Weekday
2009,2009,Coffee,11/25/2016 9:51,Morning,Weekday
2010,2010,Keeping It Local,11/25/2016 9:55,Morning,Weekday
2010,2010,Tea,11/25/2016 9:55,Morning,Weekday
2010,2010,Brownie,11/25/2016 9:55,Morning,Weekday
2010,2010,Bread,11/25/2016 9:55,Morning,Weekday
2011,2011,Coffee,11/25/2016 9:57,Morning,Weekday
2011,2011,Pastry,11/25/2016 9:57,Morning,Weekday
2012,2012,Bread,11/25/2016 9:59,Morning,Weekday
2013,2013,Coffee,11/25/2016 10:05,Morning,Weekday
2013,2013,Cake,11/25/2016 10:05,Morning,Weekday
2014,2014,Coffee,11/25/2016 10:13,Morning,Weekday
2014,2014,Keeping It Local,11/25/2016 10:13,Morning,Weekday
2015,2015,Coffee,11/25/2016 10:15,Morning,Weekday
2016,2016,Bread,11/25/2016 10:28,Morning,Weekday
2016,2016,Medialuna,11/25/2016 10:28,Morning,Weekday
2017,2017,Bread,11/25/2016 10:38,Morning,Weekday
2017,2017,Focaccia,11/25/2016 10:38,Morning,Weekday
2018,2018,Medialuna,11/25/2016 10:41,Morning,Weekday
2018,2018,Coffee,11/25/2016 10:41,Morning,Weekday
2019,2019,Bread,11/25/2016 10:44,Morning,Weekday
2020,2020,Coffee,11/25/2016 10:49,Morning,Weekday
2020,2020,Coffee,11/25/2016 10:49,Morning,Weekday
2021,2021,Coffee,11/25/2016 10:59,Morning,Weekday
2022,2022,Bread,11/25/2016 11:00,Morning,Weekday
2023,2023,Farm House,11/25/2016 11:05,Morning,Weekday
2024,2024,Coffee,11/25/2016 11:06,Morning,Weekday
2024,2024,Pastry,11/25/2016 11:06,Morning,Weekday
2025,2025,Cookies,11/25/2016 11:39,Morning,Weekday
2025,2025,Juice,11/25/2016 11:39,Morning,Weekday
2025,2025,Tea,11/25/2016 11:39,Morning,Weekday
2025,2025,Alfajores,11/25/2016 11:39,Morning,Weekday
2026,2026,Coffee,11/25/2016 11:40,Morning,Weekday
2026,2026,Alfajores,11/25/2016 11:40,Morning,Weekday
2027,2027,Coffee,11/25/2016 11:48,Morning,Weekday
2027,2027,Sandwich,11/25/2016 11:48,Morning,Weekday
2028,2028,Coffee,11/25/2016 12:09,Afternoon,Weekday
2029,2029,Coffee,11/25/2016 12:10,Afternoon,Weekday
2029,2029,Coffee,11/25/2016 12:10,Afternoon,Weekday
2030,2030,Bread,11/25/2016 12:11,Afternoon,Weekday
2031,2031,Coffee,11/25/2016 12:12,Afternoon,Weekday
2031,2031,Bread,11/25/2016 12:12,Afternoon,Weekday
2033,2033,Coffee,11/25/2016 12:21,Afternoon,Weekday
2034,2034,Tea,11/25/2016 12:27,Afternoon,Weekday
2035,2035,Sandwich,11/25/2016 12:28,Afternoon,Weekday
2035,2035,Bread,11/25/2016 12:28,Afternoon,Weekday
2036,2036,Tea,11/25/2016 12:42,Afternoon,Weekday
2036,2036,Art Tray,11/25/2016 12:42,Afternoon,Weekday
2037,2037,Bread,11/25/2016 12:44,Afternoon,Weekday
2038,2038,Coffee,11/25/2016 12:52,Afternoon,Weekday
2038,2038,Cake,11/25/2016 12:52,Afternoon,Weekday
2039,2039,Mineral water,11/25/2016 12:55,Afternoon,Weekday
2039,2039,Coffee,11/25/2016 12:55,Afternoon,Weekday
2040,2040,Mineral water,11/25/2016 12:56,Afternoon,Weekday
2041,2041,Tartine,11/25/2016 12:58,Afternoon,Weekday
2042,2042,Coffee,11/25/2016 13:02,Afternoon,Weekday
2043,2043,Bread,11/25/2016 13:04,Afternoon,Weekday
2043,2043,Coffee,11/25/2016 13:04,Afternoon,Weekday
2044,2044,Bread,11/25/2016 13:07,Afternoon,Weekday
2045,2045,Hot chocolate,11/25/2016 13:12,Afternoon,Weekday
